Continent,Country,State,Location,Longitude,Latitude,GI,EI
World,No_country,No_state,285964,-6.58,40.92,9,8
World,No_country,No_state,285965,-6.75,40.92,10,9
World,No_country,No_state,285966,-6.92,40.92,11,11
World,No_country,No_state,285967,-7.08,40.92,12,12
World,No_country,No_state,285968,-7.25,40.92,12,12
World,No_country,No_state,285969,-7.42,40.92,11,11
World,No_country,No_state,285970,-7.58,40.92,12,12
World,No_country,No_state,285971,-7.75,40.92,12,12
World,No_country,No_state,285972,-7.92,40.92,12,12
World,No_country,No_state,285973,-8.08,40.92,14,14
World,No_country,No_state,285974,-8.25,40.92,15,15
World,No_country,No_state,285975,-8.42,40.92,17,17
World,No_country,No_state,285976,-8.58,40.92,20,20
World,No_country,No_state,285977,14.08,40.92,23,23
World,No_country,No_state,285978,14.25,40.92,23,23
World,No_country,No_state,285979,14.42,40.92,23,23
World,No_country,No_state,285980,14.58,40.92,20,20
World,No_country,No_state,285981,14.75,40.92,15,15
World,No_country,No_state,285982,14.92,40.92,14,14
World,No_country,No_state,285983,15.08,40.92,13,13
World,No_country,No_state,285984,15.25,40.92,12,12
World,No_country,No_state,285985,15.42,40.92,12,12
World,No_country,No_state,285986,15.58,40.92,12,12
World,No_country,No_state,285987,15.75,40.92,11,11
World,No_country,No_state,285988,15.92,40.92,12,12
World,No_country,No_state,285989,16.08,40.92,13,13
World,No_country,No_state,285990,16.25,40.92,13,13
World,No_country,No_state,285991,16.42,40.92,13,13
World,No_country,No_state,285992,16.58,40.92,14,14
World,No_country,No_state,285993,16.75,40.92,14,14
World,No_country,No_state,285994,16.92,40.92,15,15
World,No_country,No_state,285995,17.08,40.92,15,15
World,No_country,No_state,285996,17.25,40.92,16,16
World,No_country,No_state,285997,19.42,40.92,24,24
World,No_country,No_state,285998,19.58,40.92,24,24
World,No_country,No_state,285999,19.75,40.92,23,23
World,No_country,No_state,286000,19.92,40.92,22,22
World,No_country,No_state,286001,20.08,40.92,19,19
World,No_country,No_state,286002,20.25,40.92,17,17
World,No_country,No_state,286003,20.42,40.92,13,0
World,No_country,No_state,286004,20.58,40.92,14,13
World,No_country,No_state,286005,20.75,40.92,13,13
World,No_country,No_state,286006,20.92,40.92,12,11
World,No_country,No_state,286007,21.08,40.92,11,10
World,No_country,No_state,286008,21.25,40.92,9,0
World,No_country,No_state,286009,21.42,40.92,10,9
World,No_country,No_state,286010,21.58,40.92,9,8
World,No_country,No_state,286011,21.75,40.92,8,0
World,No_country,No_state,286012,21.92,40.92,7,7
World,No_country,No_state,286013,22.08,40.92,8,8
World,No_country,No_state,286014,22.25,40.92,7,7
World,No_country,No_state,286015,22.42,40.92,7,7
World,No_country,No_state,286016,22.58,40.92,7,7
World,No_country,No_state,286017,22.75,40.92,7,7
World,No_country,No_state,286018,22.92,40.92,7,7
World,No_country,No_state,286019,23.08,40.92,7,7
World,No_country,No_state,286020,23.25,40.92,7,7
World,No_country,No_state,286021,23.42,40.92,8,8
World,No_country,No_state,286022,23.58,40.92,8,8
World,No_country,No_state,286023,23.75,40.92,8,8
World,No_country,No_state,286024,23.92,40.92,9,9
World,No_country,No_state,286025,24.08,40.92,10,9
World,No_country,No_state,286026,24.25,40.92,10,10
World,No_country,No_state,286027,24.42,40.92,11,10
World,No_country,No_state,286028,24.58,40.92,11,10
World,No_country,No_state,286029,24.75,40.92,11,10
World,No_country,No_state,286030,24.92,40.92,11,11
World,No_country,No_state,286031,25.25,40.92,11,10
World,No_country,No_state,286032,25.42,40.92,11,10
World,No_country,No_state,286033,25.58,40.92,10,10
World,No_country,No_state,286034,25.75,40.92,10,10
World,No_country,No_state,286035,25.92,40.92,10,10
World,No_country,No_state,286036,26.08,40.92,11,10
World,No_country,No_state,286037,26.25,40.92,11,11
World,No_country,No_state,286038,26.42,40.92,11,11
World,No_country,No_state,286039,26.58,40.92,11,11
World,No_country,No_state,286040,26.75,40.92,11,11
World,No_country,No_state,286041,26.92,40.92,11,11
World,No_country,No_state,286042,27.08,40.92,11,11
World,No_country,No_state,286043,27.25,40.92,11,11
World,No_country,No_state,286044,27.42,40.92,12,12
World,No_country,No_state,286045,29.08,40.92,16,16
World,No_country,No_state,286046,29.25,40.92,17,17
World,No_country,No_state,286047,29.42,40.92,18,18
World,No_country,No_state,286048,29.58,40.92,18,18
World,No_country,No_state,286049,29.75,40.92,19,19
World,No_country,No_state,286050,29.92,40.92,21,21
World,No_country,No_state,286051,30.08,40.92,22,22
World,No_country,No_state,286052,30.25,40.92,25,25
World,No_country,No_state,286053,30.42,40.92,27,27
World,No_country,No_state,286054,30.58,40.92,28,28
World,No_country,No_state,286055,30.75,40.92,22,22
World,No_country,No_state,286056,30.92,40.92,25,25
World,No_country,No_state,286057,31.08,40.92,23,23
World,No_country,No_state,286058,31.25,40.92,21,21
World,No_country,No_state,286059,31.42,40.92,14,14
World,No_country,No_state,286060,31.58,40.92,10,9
World,No_country,No_state,286061,31.75,40.92,9,9
World,No_country,No_state,286062,31.92,40.92,10,9
World,No_country,No_state,286063,32.08,40.92,10,9
World,No_country,No_state,286064,32.25,40.92,9,0
World,No_country,No_state,286065,32.42,40.92,9,0
World,No_country,No_state,286066,32.58,40.92,9,9
World,No_country,No_state,286067,32.75,40.92,8,7
World,No_country,No_state,286068,32.92,40.92,7,7
World,No_country,No_state,286069,33.08,40.92,7,6
